8.361e+05	7.275
8.37e+05	7.25
8.379e+05	7.225
8.388e+05	7.2
8.397e+05	7.2104
8.406e+05	7.2695
8.415e+05	7.3438
8.424e+05	7.4
8.433e+05	7.4215
8.442e+05	7.413
8.451e+05	7.373
8.46e+05	7.3
8.469e+05	7.0681
8.478e+05	6.655
8.487e+05	6.2144
8.496e+05	5.9
8.505e+05	5.7338
8.514e+05	5.6402
8.523e+05	5.6265
8.532e+05	5.7
8.541e+05	5.9115
8.55e+05	6.2361
8.559e+05	6.5677
8.568e+05	6.8
8.577e+05	6.9258
8.586e+05	6.9882
8.595e+05	6.9565
8.604e+05	6.8
8.613e+05	6.4873
8.622e+05	6.0704
8.631e+05	5.6433
8.64e+05	5.3
8.649e+05	5.0372
8.658e+05	4.8025
8.667e+05	4.6166
8.676e+05	4.5
8.685e+05	4.494
8.694e+05	4.5756
8.703e+05	4.6694
8.712e+05	4.7
8.721e+05	4.6449
8.73e+05	4.5374
8.739e+05	4.3862
8.748e+05	4.2
8.757e+05	3.7967
8.766e+05	3.1754
8.775e+05	2.6164
8.784e+05	2.4
8.793e+05	2.4747
8.802e+05	2.5925
8.811e+05	2.7391
8.82e+05	2.9
8.829e+05	3.0778
8.838e+05	3.2692
8.847e+05	3.451
8.856e+05	3.6
8.865e+05	3.6469
8.874e+05	3.6
8.883e+05	3.5531
8.892e+05	3.6
8.901e+05	3.725
8.91e+05	3.85
8.919e+05	3.975
8.928e+05	4.1
8.937e+05	4.225
8.946e+05	4.35
8.955e+05	4.475
8.964e+05	4.6
8.973e+05	4.699
8.982e+05	4.7639
8.991e+05	4.8219
9e+05	4.9
9.009e+05	5.0372
9.018e+05	5.227
9.027e+05	5.4283
9.036e+05	5.6
9.045e+05	5.6384
9.054e+05	5.5591
9.063e+05	5.5003
9.072e+05	5.6
9.081e+05	5.9419
9.09e+05	6.4367
9.099e+05	6.9632
9.108e+05	7.4
9.117e+05	7.7468
9.126e+05	8.0648
9.135e+05	8.3255
9.144e+05	8.5
9.153e+05	8.5626
9.162e+05	8.52
9.171e+05	8.3924
9.18e+05	8.2
9.189e+05	7.9262
9.198e+05	7.588
9.207e+05	7.2558
9.216e+05	7
9.225e+05	6.824
9.234e+05	6.6914
9.243e+05	6.6131
9.252e+05	6.6
9.261e+05	6.6712
9.27e+05	6.8
9.279e+05	6.9289
9.288e+05	7
9.297e+05	6.9874
9.306e+05	6.935
9.315e+05	6.8901
9.324e+05	6.9
9.333e+05	6.9824
9.342e+05	7.1
9.351e+05	7.2176
9.36e+05	7.3
9.369e+05	7.3324
9.378e+05	7.3416
9.387e+05	7.355
9.396e+05	7.4
9.405e+05	7.4803
9.414e+05	7.5775
9.423e+05	7.6859
9.432e+05	7.8
9.441e+05	7.9522
9.45e+05	8.1408
9.459e+05	8.3091
9.468e+05	8.4
9.477e+05	8.4102
9.486e+05	8.3854
9.495e+05	8.343
9.504e+05	8.3
9.513e+05	8.2461
9.522e+05	8.1771
9.531e+05	8.1195
9.54e+05	8.1
9.549e+05	8.1547
9.558e+05	8.2792
9.567e+05	8.4391
9.576e+05	8.6
9.585e+05	8.7741
9.594e+05	8.9725
9.603e+05	9.1597
9.612e+05	9.3
9.621e+05	9.3731
9.63e+05	9.39
9.639e+05	9.3619
9.648e+05	9.3
9.657e+05	9.225
9.666e+05	9.15
9.675e+05	9.075
9.684e+05	9
9.693e+05	8.925
9.702e+05	8.85
9.711e+05	8.775
9.72e+05	8.7
9.729e+05	8.6768
9.738e+05	8.7214
9.747e+05	8.7804
9.756e+05	8.8
9.765e+05	8.7733
9.774e+05	8.7301
9.783e+05	8.6718
9.792e+05	8.6
9.801e+05	8.4936
9.81e+05	8.3526
9.819e+05	8.2104
9.828e+05	8.1
9.837e+05	8.0297
9.846e+05	7.9958
9.855e+05	8.0141
9.864e+05	8.1
9.873e+05	8.2319
9.882e+05	8.3768
9.891e+05	8.5333
9.9e+05	8.7
9.909e+05	8.8726
9.918e+05	9.0471
9.927e+05	9.223
9.936e+05	9.4
9.945e+05	9.5919
9.954e+05	9.8011
9.963e+05	10.01
9.972e+05	10.2
9.981e+05	10.263
9.99e+05	10.176
9.999e+05	10.051
1.0008e+06	10
1.0017e+06	10.148
1.0026e+06	10.431
1.0035e+06	10.674
1.0044e+06	10.7
1.0053e+06	10.445
1.0062e+06	10.044
1.0071e+06	9.6212
1.008e+06	9.3
1.0089e+06	9.073
1.0098e+06	8.8567
1.0107e+06	8.6621
1.0116e+06	8.5
1.0125e+06	8.3722
1.0134e+06	8.2766
1.0143e+06	8.2176
1.0152e+06	8.2
1.0161e+06	8.2709
1.017e+06	8.4179
1.0179e+06	8.5559
1.0188e+06	8.6
1.0197e+06	8.5629
1.0206e+06	8.5156
1.0215e+06	8.4605
1.0224e+06	8.4
1.0233e+06	8.3264
1.0242e+06	8.2412
1.0251e+06	8.1605
1.026e+06	8.1
1.0269e+06	8.1216
1.0278e+06	8.2275
1.0287e+06	8.3447
1.0296e+06	8.4
1.0305e+06	8.3849
1.0314e+06	8.3514
1.0323e+06	8.3172
1.0332e+06	8.3
1.0341e+06	8.3172
1.035e+06	8.357
1.0359e+06	8.3932
